42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:18:19.0 (8237537)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:18:19.0 (8247125)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLZCAY"}|0x3779f4d4
14:18:19.0 (8252196)|STATEMENT_EXECUTE|[8]
14:18:19.0 (8253833)|STATEMENT_EXECUTE|[9]
14:18:19.0 (8258288)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:18:19.0 (8264733)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8278246)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8282386)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8316568)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8321587)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:18:19.0 (8331761)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLaCAI"}|0x88820f5
14:18:19.0 (8336692)|STATEMENT_EXECUTE|[8]
14:18:19.0 (8338156)|STATEMENT_EXECUTE|[9]
14:18:19.0 (8342852)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:18:19.0 (8348994)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8362838)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8366813)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8401523)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8406413)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:18:19.0 (8416122)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLUCAY"}|0x37496d7
14:18:19.0 (8420950)|STATEMENT_EXECUTE|[8]
14:18:19.0 (8422399)|STATEMENT_EXECUTE|[9]
14:18:19.0 (8426973)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:18:19.0 (8433343)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8446835)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8450735)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8484722)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8489745)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:18:19.0 (8499310)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLFCAY"}|0x4437b5c6
14:18:19.0 (8503809)|STATEMENT_EXECUTE|[8]
14:18:19.0 (8505297)|STATEMENT_EXECUTE|[9]
14:18:19.0 (8513409)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:18:19.0 (8520726)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8535021)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8539218)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8573485)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8578176)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:18:19.0 (8587641)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLoCAI"}|0x3c9036c0
14:18:19.0 (8592381)|STATEMENT_EXECUTE|[8]
14:18:19.0 (8593842)|STATEMENT_EXECUTE|[9]
14:18:19.0 (8598493)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:18:19.0 (8604871)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8618357)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8621978)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8656430)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:18:19.0 (8660884)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:18:19.0 (8672149)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kMSCAY"}|0x7556362f
14:18:19.0 (8676808)|STATEMENT_EXECUTE|[8]
14:18:19.0 (8678264)|STATEMENT_EXECUTE|[9]
14:18:19.0 (8683100)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:18:19.0 (8689831)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8699782)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:18:19.0 (8706039)|VARIABLE_ASSIGNMENT|[8]|q|null|
14:18:19.0 (8739671)|STATEMENT_EXECUTE|[14]
14:18:19.0 (8845312)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (8859943)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (8866133)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (8878295)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009lJECAY"}|0x474dcd38
14:18:19.0 (8884011)|STATEMENT_EXECUTE|[15]
14:18:19.0 (8885982)|STATEMENT_EXECUTE|[16]
14:18:19.0 (8889082)|HEAP_ALLOCATE|[16]|Bytes:20
14:18:19.0 (8938002)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (8965423)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (8973937)|STATEMENT_EXECUTE|[17]
14:18:19.0 (8983808)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (8996937)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (9009301)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009lJECAY"}|0x474dcd38
14:18:19.0 (9027730)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (9032829)|STATEMENT_EXECUTE|[35]
14:18:19.0 (9034454)|STATEMENT_EXECUTE|[36]
14:18:19.0 (9037080)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (9045347)|HEAP_ALLOCATE|[37]|Bytes:6
14:18:19.0 (9053664)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (9062628)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (9639342)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (9668821)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (9684957)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (9697306)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (9704207)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (9718179)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lJYCAY"}|0x969456f
14:18:19.0 (9724047)|STATEMENT_EXECUTE|[15]
14:18:19.0 (9725774)|STATEMENT_EXECUTE|[16]
14:18:19.0 (9736275)|HEAP_ALLOCATE|[16]|Bytes:31
14:18:19.0 (9746510)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:18:19.0 (9753985)|STATEMENT_EXECUTE|[17]
14:18:19.0 (9758504)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (9764109)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (9774241)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lJYCAY"}|0x969456f
14:18:19.0 (9790423)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (9794500)|STATEMENT_EXECUTE|[35]
14:18:19.0 (9796033)|STATEMENT_EXECUTE|[36]
14:18:19.0 (9803521)|HEAP_ALLOCATE|[37]|Bytes:22
14:18:19.0 (9811450)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (10127860)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (10153483)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:18:19.0 (10168650)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (10181091)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (10188000)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (10201778)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lJJCAY"}|0x66aad9ef
14:18:19.0 (10207654)|STATEMENT_EXECUTE|[15]
14:18:19.0 (10209574)|STATEMENT_EXECUTE|[16]
14:18:19.0 (10220079)|HEAP_ALLOCATE|[16]|Bytes:31
14:18:19.0 (10229675)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:18:19.0 (10237319)|STATEMENT_EXECUTE|[17]
14:18:19.0 (10241813)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (10247239)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (10257875)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lJJCAY"}|0x66aad9ef
14:18:19.0 (10272839)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (10276927)|STATEMENT_EXECUTE|[35]
14:18:19.0 (10278466)|STATEMENT_EXECUTE|[36]
14:18:19.0 (10285981)|HEAP_ALLOCATE|[37]|Bytes:22
14:18:19.0 (10293832)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (10564392)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (10588531)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:18:19.0 (10603545)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (10615580)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (10622288)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (10635513)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lJOCAY"}|0x59329100
14:18:19.0 (10641661)|STATEMENT_EXECUTE|[15]
14:18:19.0 (10643453)|STATEMENT_EXECUTE|[16]
14:18:19.0 (10653363)|HEAP_ALLOCATE|[16]|Bytes:31
14:18:19.0 (10662704)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:18:19.0 (10669885)|STATEMENT_EXECUTE|[17]
14:18:19.0 (10674191)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (10680576)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (10691853)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lJOCAY"}|0x59329100
14:18:19.0 (10706600)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (10710843)|STATEMENT_EXECUTE|[35]
14:18:19.0 (10712347)|STATEMENT_EXECUTE|[36]
14:18:19.0 (10719106)|HEAP_ALLOCATE|[37]|Bytes:22
14:18:19.0 (10726203)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (14362655)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (14388589)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:18:19.0 (14404243)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (14416805)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (14423962)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (14438509)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lelCAA"}|0x70bfa313
14:18:19.0 (14445120)|STATEMENT_EXECUTE|[15]
14:18:19.0 (14446966)|STATEMENT_EXECUTE|[16]
14:18:19.0 (14457426)|HEAP_ALLOCATE|[16]|Bytes:31
14:18:19.0 (14466997)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:18:19.0 (14474564)|STATEMENT_EXECUTE|[17]
14:18:19.0 (14479041)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (14485245)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (14495212)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lelCAA"}|0x70bfa313
14:18:19.0 (14514772)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (14519048)|STATEMENT_EXECUTE|[35]
14:18:19.0 (14520558)|STATEMENT_EXECUTE|[36]
14:18:19.0 (14531727)|HEAP_ALLOCATE|[37]|Bytes:22
14:18:19.0 (14540014)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (14818851)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (14843561)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:18:19.0 (14858569)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (14870712)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (14877602)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (14891287)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lemCAA"}|0x333ed256
14:18:19.0 (14897702)|STATEMENT_EXECUTE|[15]
14:18:19.0 (14899454)|STATEMENT_EXECUTE|[16]
14:18:19.0 (14909360)|HEAP_ALLOCATE|[16]|Bytes:31
14:18:19.0 (14918872)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:18:19.0 (14926506)|STATEMENT_EXECUTE|[17]
14:18:19.0 (14930967)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (14936561)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (14947144)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lemCAA"}|0x333ed256
14:18:19.0 (14962544)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (14966702)|STATEMENT_EXECUTE|[35]
14:18:19.0 (14968205)|STATEMENT_EXECUTE|[36]
14:18:19.0 (14975185)|HEAP_ALLOCATE|[37]|Bytes:22
14:18:19.0 (14982609)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (15241285)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (15266293)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:18:19.0 (15281395)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (15293174)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (15299898)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (15313048)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009VVICA2"}|0x36b007f
14:18:19.0 (15319041)|STATEMENT_EXECUTE|[15]
14:18:19.0 (15320727)|STATEMENT_EXECUTE|[16]
14:18:19.0 (15330390)|HEAP_ALLOCATE|[16]|Bytes:31
14:18:19.0 (15339581)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:18:19.0 (15346972)|STATEMENT_EXECUTE|[17]
14:18:19.0 (15351202)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (15357055)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (15367201)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009VVICA2"}|0x36b007f
14:18:19.0 (15381408)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (15385440)|STATEMENT_EXECUTE|[35]
14:18:19.0 (15387202)|STATEMENT_EXECUTE|[36]
14:18:19.0 (15394021)|HEAP_ALLOCATE|[37]|Bytes:22
14:18:19.0 (15401396)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (15705492)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (15730715)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:18:19.0 (15745886)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (15758053)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (15765038)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (15779018)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009e7gCAA"}|0x4e9c3b83
14:18:19.0 (15785334)|STATEMENT_EXECUTE|[15]
14:18:19.0 (15787062)|STATEMENT_EXECUTE|[16]
14:18:19.0 (15797100)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (15806796)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (15814660)|STATEMENT_EXECUTE|[17]
14:18:19.0 (15819091)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (15824460)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (15834862)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009e7gCAA"}|0x4e9c3b83
14:18:19.0 (15849645)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (15853635)|STATEMENT_EXECUTE|[35]
14:18:19.0 (15855197)|STATEMENT_EXECUTE|[36]
14:18:19.0 (15862211)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (15869682)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (16125784)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (16150111)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (16165147)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (16177180)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (16183936)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (16197041)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLKCAY"}|0x43b6be78
14:18:19.0 (16202603)|STATEMENT_EXECUTE|[15]
14:18:19.0 (16204358)|STATEMENT_EXECUTE|[16]
14:18:19.0 (16214090)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (16223186)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (16230183)|STATEMENT_EXECUTE|[17]
14:18:19.0 (16234447)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (16240388)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (16251354)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLKCAY"}|0x43b6be78
14:18:19.0 (16265894)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (16270206)|STATEMENT_EXECUTE|[35]
14:18:19.0 (16271730)|STATEMENT_EXECUTE|[36]
14:18:19.0 (16278740)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (16286308)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (16549820)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (16573577)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (16588263)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (16600054)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (16606480)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (16619734)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLLCAY"}|0x65f783a
14:18:19.0 (16625861)|STATEMENT_EXECUTE|[15]
14:18:19.0 (16627480)|STATEMENT_EXECUTE|[16]
14:18:19.0 (16637175)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (16646515)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (16654022)|STATEMENT_EXECUTE|[17]
14:18:19.0 (16658354)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (16663835)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (16673965)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLLCAY"}|0x65f783a
14:18:19.0 (16687989)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (16692600)|STATEMENT_EXECUTE|[35]
14:18:19.0 (16694177)|STATEMENT_EXECUTE|[36]
14:18:19.0 (16700952)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (16708077)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (16962207)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (16985310)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (16999680)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (17011618)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (17019126)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (17032125)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLeCAI"}|0x5dece876
14:18:19.0 (17038197)|STATEMENT_EXECUTE|[15]
14:18:19.0 (17039975)|STATEMENT_EXECUTE|[16]
14:18:19.0 (17049673)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (17058938)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (17066309)|STATEMENT_EXECUTE|[17]
14:18:19.0 (17070647)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (17076236)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (17086520)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLeCAI"}|0x5dece876
14:18:19.0 (17100979)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (17105339)|STATEMENT_EXECUTE|[35]
14:18:19.0 (17106865)|STATEMENT_EXECUTE|[36]
14:18:19.0 (17113371)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (17120467)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (17375526)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (17398833)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (17413756)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (17425696)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (17432273)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (17445500)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLfCAI"}|0x7283906b
14:18:19.0 (17451650)|STATEMENT_EXECUTE|[15]
14:18:19.0 (17453273)|STATEMENT_EXECUTE|[16]
14:18:19.0 (17463107)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (17472322)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (17479700)|STATEMENT_EXECUTE|[17]
14:18:19.0 (17483914)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (17489591)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (17499841)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLfCAI"}|0x7283906b
14:18:19.0 (17519802)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (17524167)|STATEMENT_EXECUTE|[35]
14:18:19.0 (17525674)|STATEMENT_EXECUTE|[36]
14:18:19.0 (17532829)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (17540388)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (17802418)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (17825757)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (17840299)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (17855215)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (17862116)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:18:19.0 (17875011)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kMDCAY"}|0x430b53d
14:18:19.0 (17881142)|STATEMENT_EXECUTE|[15]
14:18:19.0 (17883094)|STATEMENT_EXECUTE|[16]
14:18:19.0 (17893207)|HEAP_ALLOCATE|[16]|Bytes:27
14:18:19.0 (17902079)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:18:19.0 (17909437)|STATEMENT_EXECUTE|[17]
14:18:19.0 (17913833)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (17919430)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:18:19.0 (17929525)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kMDCAY"}|0x430b53d
14:18:19.0 (17943530)|HEAP_ALLOCATE|[37]|Bytes:5
14:18:19.0 (17947546)|STATEMENT_EXECUTE|[35]
14:18:19.0 (17949258)|STATEMENT_EXECUTE|[36]
14:18:19.0 (17955913)|HEAP_ALLOCATE|[37]|Bytes:18
14:18:19.0 (17963015)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:18:19.0 (18215651)|HEAP_ALLOCATE|[17]|Bytes:4
14:18:19.0 (18239563)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:18:19.0 (18254212)|HEAP_ALLOCATE|[15]|Bytes:5
14:18:19.0 (18265482)|HEAP_ALLOCATE|[15]|Bytes:12
14:18:19.0 (18271887)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
