42.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
14:22:28.0 (8540045)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:22:28.0 (8549288)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLZCAY"}|0x1faf1e0b
14:22:28.0 (8554936)|STATEMENT_EXECUTE|[8]
14:22:28.0 (8556755)|STATEMENT_EXECUTE|[9]
14:22:28.0 (8561584)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:22:28.0 (8567661)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8581529)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8586061)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8623813)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8629110)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:22:28.0 (8638565)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLaCAI"}|0x4443823a
14:22:28.0 (8643343)|STATEMENT_EXECUTE|[8]
14:22:28.0 (8644795)|STATEMENT_EXECUTE|[9]
14:22:28.0 (8649588)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:22:28.0 (8655990)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8669761)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8673957)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8710434)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8715356)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:22:28.0 (8724619)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLUCAY"}|0x1602439e
14:22:28.0 (8729503)|STATEMENT_EXECUTE|[8]
14:22:28.0 (8730971)|STATEMENT_EXECUTE|[9]
14:22:28.0 (8735678)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:22:28.0 (8742029)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8755808)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8760062)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8793136)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8798067)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:22:28.0 (8807703)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLFCAY"}|0x5ee5cda
14:22:28.0 (8812683)|STATEMENT_EXECUTE|[8]
14:22:28.0 (8814130)|STATEMENT_EXECUTE|[9]
14:22:28.0 (8818777)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:22:28.0 (8825282)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8839054)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8843492)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8877144)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8882326)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:22:28.0 (8891688)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLoCAI"}|0x6256452a
14:22:28.0 (8896689)|STATEMENT_EXECUTE|[8]
14:22:28.0 (8898124)|STATEMENT_EXECUTE|[9]
14:22:28.0 (8902831)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:22:28.0 (8909073)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8923142)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (8927359)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8964722)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.next()
14:22:28.0 (8969730)|VARIABLE_SCOPE_BEGIN|[8]|q|Quote|true|false
14:22:28.0 (8979209)|VARIABLE_ASSIGNMENT|[8]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kMSCAY"}|0x3adc5908
14:22:28.0 (8984584)|STATEMENT_EXECUTE|[8]
14:22:28.0 (8986020)|STATEMENT_EXECUTE|[9]
14:22:28.0 (8990653)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
14:22:28.0 (8996885)|METHOD_ENTRY|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (9006772)|METHOD_EXIT|[8]||Database.QueryLocatorIterator.hasNext()
14:22:28.0 (9013755)|VARIABLE_ASSIGNMENT|[8]|q|null|
14:22:28.0 (9049558)|STATEMENT_EXECUTE|[14]
14:22:28.0 (9155831)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (9170130)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (9176634)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (9187824)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009lJECAY"}|0x1bbecf7d
14:22:28.0 (9194978)|STATEMENT_EXECUTE|[15]
14:22:28.0 (9197106)|STATEMENT_EXECUTE|[16]
14:22:28.0 (9200310)|HEAP_ALLOCATE|[16]|Bytes:20
14:22:28.0 (9251045)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (9280168)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (9288643)|STATEMENT_EXECUTE|[17]
14:22:28.0 (9296304)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (9307271)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (9318897)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009lJECAY"}|0x1bbecf7d
14:22:28.0 (9334344)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (9339206)|STATEMENT_EXECUTE|[35]
14:22:28.0 (9340879)|STATEMENT_EXECUTE|[36]
14:22:28.0 (9343522)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (9351990)|HEAP_ALLOCATE|[37]|Bytes:6
14:22:28.0 (9360715)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (9369539)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (10288879)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (10323078)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (10340693)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (10353696)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (10361370)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (10376506)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lJYCAY"}|0xcb6ba37
14:22:28.0 (10384720)|STATEMENT_EXECUTE|[15]
14:22:28.0 (10386718)|STATEMENT_EXECUTE|[16]
14:22:28.0 (10398247)|HEAP_ALLOCATE|[16]|Bytes:31
14:22:28.0 (10408371)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:22:28.0 (10416116)|STATEMENT_EXECUTE|[17]
14:22:28.0 (10421212)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (10427551)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (10438369)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lJYCAY"}|0xcb6ba37
14:22:28.0 (10453863)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (10458695)|STATEMENT_EXECUTE|[35]
14:22:28.0 (10460233)|STATEMENT_EXECUTE|[36]
14:22:28.0 (10467654)|HEAP_ALLOCATE|[37]|Bytes:22
14:22:28.0 (10476368)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (10757119)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (10782432)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:22:28.0 (10797801)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (10810099)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (10817129)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (10831266)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lJJCAY"}|0x5a79b5c4
14:22:28.0 (10837892)|STATEMENT_EXECUTE|[15]
14:22:28.0 (10839574)|STATEMENT_EXECUTE|[16]
14:22:28.0 (10850177)|HEAP_ALLOCATE|[16]|Bytes:31
14:22:28.0 (10859892)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:22:28.0 (10867425)|STATEMENT_EXECUTE|[17]
14:22:28.0 (10872387)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (10877969)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (10889173)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lJJCAY"}|0x5a79b5c4
14:22:28.0 (10903580)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (10907819)|STATEMENT_EXECUTE|[35]
14:22:28.0 (10909348)|STATEMENT_EXECUTE|[36]
14:22:28.0 (10916849)|HEAP_ALLOCATE|[37]|Bytes:22
14:22:28.0 (10925366)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (11230498)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (11258742)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:22:28.0 (11274676)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (11286726)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (11293893)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (11307982)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lJOCAY"}|0x54b344a9
14:22:28.0 (11314132)|STATEMENT_EXECUTE|[15]
14:22:28.0 (11315939)|STATEMENT_EXECUTE|[16]
14:22:28.0 (11326620)|HEAP_ALLOCATE|[16]|Bytes:31
14:22:28.0 (11336130)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:22:28.0 (11343554)|STATEMENT_EXECUTE|[17]
14:22:28.0 (11348419)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (11354061)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (11364740)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lJOCAY"}|0x54b344a9
14:22:28.0 (11378575)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (11382693)|STATEMENT_EXECUTE|[35]
14:22:28.0 (11384236)|STATEMENT_EXECUTE|[36]
14:22:28.0 (11391212)|HEAP_ALLOCATE|[37]|Bytes:22
14:22:28.0 (11399178)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (11665490)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (11691152)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:22:28.0 (11706630)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (11718825)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (11725176)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (11739167)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lelCAA"}|0x399bac65
14:22:28.0 (11744889)|STATEMENT_EXECUTE|[15]
14:22:28.0 (11746653)|STATEMENT_EXECUTE|[16]
14:22:28.0 (11757167)|HEAP_ALLOCATE|[16]|Bytes:31
14:22:28.0 (11766531)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:22:28.0 (11774477)|STATEMENT_EXECUTE|[17]
14:22:28.0 (11779659)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (11785078)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (11795839)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lelCAA"}|0x399bac65
14:22:28.0 (11810330)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (11814395)|STATEMENT_EXECUTE|[35]
14:22:28.0 (11815844)|STATEMENT_EXECUTE|[36]
14:22:28.0 (11822950)|HEAP_ALLOCATE|[37]|Bytes:22
14:22:28.0 (11832130)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (12096011)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (12121388)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:22:28.0 (12136620)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (12148710)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (12156038)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (12169443)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009lemCAA"}|0xc5de63
14:22:28.0 (12175495)|STATEMENT_EXECUTE|[15]
14:22:28.0 (12177152)|STATEMENT_EXECUTE|[16]
14:22:28.0 (12187346)|HEAP_ALLOCATE|[16]|Bytes:31
14:22:28.0 (12197730)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:22:28.0 (12205187)|STATEMENT_EXECUTE|[17]
14:22:28.0 (12209753)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (12215237)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (12226068)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009lemCAA"}|0xc5de63
14:22:28.0 (12240183)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (12244333)|STATEMENT_EXECUTE|[35]
14:22:28.0 (12245911)|STATEMENT_EXECUTE|[36]
14:22:28.0 (12253095)|HEAP_ALLOCATE|[37]|Bytes:22
14:22:28.0 (12260540)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (12531230)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (12555653)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:22:28.0 (12572019)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (12583623)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (12590204)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (12619441)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"first quote","Id":"0Q0f40000009VVICA2"}|0x17058c2a
14:22:28.0 (12626666)|STATEMENT_EXECUTE|[15]
14:22:28.0 (12628364)|STATEMENT_EXECUTE|[16]
14:22:28.0 (12639487)|HEAP_ALLOCATE|[16]|Bytes:31
14:22:28.0 (12649321)|USER_DEBUG|[16]|DEBUG|nombre de la quote: first quote
14:22:28.0 (12657315)|STATEMENT_EXECUTE|[17]
14:22:28.0 (12662087)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (12667823)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (12678823)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"first quote","Id":"0Q0f40000009VVICA2"}|0x17058c2a
14:22:28.0 (12693617)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (12697916)|STATEMENT_EXECUTE|[35]
14:22:28.0 (12699407)|STATEMENT_EXECUTE|[36]
14:22:28.0 (12706214)|HEAP_ALLOCATE|[37]|Bytes:22
14:22:28.0 (12713961)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (12974245)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (12997738)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(886 bytes)
14:22:28.0 (13012809)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (13025518)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (13032190)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (13046636)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009e7gCAA"}|0x595d046f
14:22:28.0 (13053002)|STATEMENT_EXECUTE|[15]
14:22:28.0 (13054716)|STATEMENT_EXECUTE|[16]
14:22:28.0 (13065132)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (13074666)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (13082026)|STATEMENT_EXECUTE|[17]
14:22:28.0 (13086797)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (13092462)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (13103502)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009e7gCAA"}|0x595d046f
14:22:28.0 (13117177)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (13121838)|STATEMENT_EXECUTE|[35]
14:22:28.0 (13123376)|STATEMENT_EXECUTE|[36]
14:22:28.0 (13130450)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (13138332)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (13443659)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (13469100)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (13485258)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (13497034)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (13503620)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (13517271)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLKCAY"}|0x3dc173a5
14:22:28.0 (13523225)|STATEMENT_EXECUTE|[15]
14:22:28.0 (13524931)|STATEMENT_EXECUTE|[16]
14:22:28.0 (13535056)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (13544338)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (13551807)|STATEMENT_EXECUTE|[17]
14:22:28.0 (13556370)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (13561999)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (13572746)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLKCAY"}|0x3dc173a5
14:22:28.0 (13586151)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (13590949)|STATEMENT_EXECUTE|[35]
14:22:28.0 (13592459)|STATEMENT_EXECUTE|[36]
14:22:28.0 (13599417)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (13612715)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (13869222)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (13892699)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (13907360)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (13919167)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (13925696)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (13939125)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLLCAY"}|0x135984b8
14:22:28.0 (13945259)|STATEMENT_EXECUTE|[15]
14:22:28.0 (13947117)|STATEMENT_EXECUTE|[16]
14:22:28.0 (13956738)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (13965997)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (13973468)|STATEMENT_EXECUTE|[17]
14:22:28.0 (13978174)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (13983812)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (13994575)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLLCAY"}|0x135984b8
14:22:28.0 (14008074)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (14013066)|STATEMENT_EXECUTE|[35]
14:22:28.0 (14014586)|STATEMENT_EXECUTE|[36]
14:22:28.0 (14021771)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (14029505)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (14282641)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (14306500)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (14321351)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (14336094)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (14343053)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (14356380)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLeCAI"}|0x28862e25
14:22:28.0 (14362244)|STATEMENT_EXECUTE|[15]
14:22:28.0 (14363909)|STATEMENT_EXECUTE|[16]
14:22:28.0 (14374025)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (14383859)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (14391231)|STATEMENT_EXECUTE|[17]
14:22:28.0 (14395851)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (14401403)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (14412014)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLeCAI"}|0x28862e25
14:22:28.0 (14425734)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (14429884)|STATEMENT_EXECUTE|[35]
14:22:28.0 (14431411)|STATEMENT_EXECUTE|[36]
14:22:28.0 (14438229)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (14445934)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (14737946)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (14762184)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (14777303)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (14789344)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (14796001)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (14809656)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kLfCAI"}|0x19492926
14:22:28.0 (14815257)|STATEMENT_EXECUTE|[15]
14:22:28.0 (14816999)|STATEMENT_EXECUTE|[16]
14:22:28.0 (14827278)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (14836811)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (14844319)|STATEMENT_EXECUTE|[17]
14:22:28.0 (14848874)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (14854388)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (14864699)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kLfCAI"}|0x19492926
14:22:28.0 (14879014)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (14883359)|STATEMENT_EXECUTE|[35]
14:22:28.0 (14884866)|STATEMENT_EXECUTE|[36]
14:22:28.0 (14891853)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (14899876)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (15169831)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (15194683)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (15209600)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (15222369)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (15228997)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
14:22:28.0 (15242294)|VARIABLE_ASSIGNMENT|[15]|q|{"Name":"QUOTE 2","Id":"0Q0f40000009kMDCAY"}|0x2f233df1
14:22:28.0 (15247953)|STATEMENT_EXECUTE|[15]
14:22:28.0 (15249696)|STATEMENT_EXECUTE|[16]
14:22:28.0 (15259748)|HEAP_ALLOCATE|[16]|Bytes:27
14:22:28.0 (15269590)|USER_DEBUG|[16]|DEBUG|nombre de la quote: QUOTE 2
14:22:28.0 (15277293)|STATEMENT_EXECUTE|[17]
14:22:28.0 (15281854)|METHOD_ENTRY|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (15287597)|VARIABLE_SCOPE_BEGIN|[35]|quote|Quote|true|false
14:22:28.0 (15298779)|VARIABLE_ASSIGNMENT|[35]|quote|{"Name":"QUOTE 2","Id":"0Q0f40000009kMDCAY"}|0x2f233df1
14:22:28.0 (15312545)|HEAP_ALLOCATE|[37]|Bytes:5
14:22:28.0 (15316699)|STATEMENT_EXECUTE|[35]
14:22:28.0 (15318184)|STATEMENT_EXECUTE|[36]
14:22:28.0 (15324986)|HEAP_ALLOCATE|[37]|Bytes:18
14:22:28.0 (15332994)|METHOD_EXIT|[17]|01pf4000008WnsX|ViewQuotePDF.StringPDF(Quote)
14:22:28.0 (15589127)|HEAP_ALLOCATE|[17]|Bytes:4
14:22:28.0 (15617804)|VARIABLE_ASSIGNMENT|[17]|b|BLOB(882 bytes)
14:22:28.0 (15633315)|HEAP_ALLOCATE|[15]|Bytes:5
14:22:28.0 (15645606)|HEAP_ALLOCATE|[15]|Bytes:12
14:22:28.0 (15651981)|VARIABLE_SCOPE_BEGIN|[15]|q|Quote|true|false
